"task_id","suite","scenario","rep","alpha_true","n","prior_delta","prior_center","fixed_stats","x_a","x_g","delta_post","mu_ratio","truth_mode","method","status","ks","w1","mean","var","ci_low","ci_high","cover","ess","ess_per_iter","ess_per_sec","acf1","acf10","runtime_sec","accept_rate","avg_evals","pig_N","n_save","message"
30,"main","alpha=20, n=10",2,20,10,0,NA,FALSE,18.6313003917984,18.2637481145793,10,1.02012469044762,32.7487041285197,"P-IG Gibbs","ok",0.999875,32.6910567059773,0.0709545827447009,0.000265487239511983,0.041675919437228,0.106634878104752,FALSE,3517.10809268006,0.703421618536012,7850.68770687513,0.0641145214182557,-0.00515605726189636,0.448,NA,NA,200,4000,""
31,"main","alpha=0.1, n=50",2,0.1,50,0,NA,FALSE,0.103735942446179,1.54054648706941e-05,50,6733.71062261913,0.0959681357946996,"Numerical grid","ok",0,0,0.0960437408068899,0.000194874284222409,0.0707156472814507,0.125328451313018,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
31,"main","alpha=0.1, n=50",2,0.1,50,0,NA,FALSE,0.103735942446179,1.54054648706941e-05,50,6733.71062261913,0.0959681357946996,"P-IG Gibbs","ok",0.98690150876972,0.0464041706358054,0.0496297383986887,3.49757789142752e-05,0.0384544814141005,0.0615307046484059,FALSE,3636.08791508423,0.727217583016846,2187.77852893154,0.0475321110608652,-0.00401168052425986,1.662,NA,NA,200,4000,""
32,"main","alpha=0.5, n=50",2,0.5,50,0,NA,FALSE,0.510852803816788,0.161915122018902,50,3.15506542839866,0.568180622327136,"Numerical grid","ok",0,0,0.569553300165837,0.0086783089976875,0.403048619997598,0.767238387196658,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
32,"main","alpha=0.5, n=50",2,0.5,50,0,NA,FALSE,0.510852803816788,0.161915122018902,50,3.15506542839866,0.568180622327136,"P-IG Gibbs","ok",0.999875,0.504130872704869,0.0653494518998295,4.95554587665326e-05,0.052349071733181,0.0791166269178854,FALSE,3490.53480298903,0.698106960597806,2095.15894537157,0.067890059569826,-0.0175552475031447,1.666,NA,NA,200,4000,""
33,"main","alpha=1, n=50",2,1,50,0,NA,FALSE,1.00700460150206,0.601003118857141,50,1.67553972667724,1.15810970706308,"Numerical grid","ok",0,0,1.16095551242058,0.0408027800684859,0.801948918213244,1.59133153136486,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
33,"main","alpha=1, n=50",2,1,50,0,NA,FALSE,1.00700460150206,0.601003118857141,50,1.67553972667724,1.15810970706308,"P-IG Gibbs","ok",0.999875,1.09365565166387,0.0671506752121941,5.28545378344857e-05,0.0533607673273563,0.081899387257842,FALSE,3504.56387733762,0.700912775467524,1554.1303225444,0.0658934737092935,-0.00309399676135171,2.255,NA,NA,200,4000,""
34,"main","alpha=2, n=50",2,2,50,0,NA,FALSE,1.9024952550766,1.5687796504378,50,1.2127230580443,2.89544578384817,"Numerical grid","ok",0,0,2.90010028713964,0.286150304720256,1.95231325979693,4.04220473717598,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
34,"main","alpha=2, n=50",2,2,50,0,NA,FALSE,1.9024952550766,1.5687796504378,50,1.2127230580443,2.89544578384817,"P-IG Gibbs","ok",0.999875,2.8319177018371,0.0678089988820624,5.28600310326109e-05,0.0544861659256453,0.0824796085002087,FALSE,3469.79906880345,0.69395981376069,1531.92011867702,0.070854858187658,-0.0206377859051789,2.265,NA,NA,200,4000,""
35,"main","alpha=5, n=50",2,5,50,0,NA,FALSE,4.94262737287909,4.62105282531607,50,1.06958902218155,8.03210249208166,"Numerical grid","ok",0,0,8.03771540954274,2.34325662643556,5.32728348161135,11.3073847299751,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
